Address,Port,Response Time(ms)
104.19.196.157,2083,159.63
104.19.197.232,443,159.63
104.19.193.62,2053,159.63
104.19.193.32,2087,159.63
104.19.199.170,2083,159.63
104.19.195.2,2053,159.63
104.19.193.91,8443,159.63
104.19.196.100,443,159.64
104.19.203.143,8443,159.64
104.19.192.133,2083,159.64
104.19.205.18,2053,159.65
104.19.202.216,2087,159.65
104.19.201.121,8443,159.65
104.19.202.94,8443,159.65
104.19.206.95,2087,159.65
104.19.206.209,8443,159.66
104.19.193.211,8443,159.66
104.19.203.107,443,159.66
104.19.205.36,2083,159.66
104.19.204.115,2087,159.66
104.19.206.74,2053,159.66
104.19.197.190,8443,159.67
104.19.193.207,443,159.67
104.19.194.126,443,159.67
104.19.197.20,8443,159.67
104.19.207.142,443,159.67
104.19.203.52,2053,159.67
104.19.199.78,2053,159.67
104.19.195.179,443,159.68
104.19.199.205,2053,159.68
104.19.194.107,2087,159.68
104.19.194.17,443,159.68
104.19.200.29,443,159.68
104.19.206.21,443,159.68
104.19.192.220,443,159.69
104.19.192.67,2053,159.69
104.19.203.54,2096,159.70
104.19.199.84,443,159.70
104.19.205.114,2083,159.70
104.19.206.137,8443,159.70
104.19.202.219,2087,159.70
104.19.203.122,2087,159.70
104.19.203.89,2096,159.71
104.19.194.235,2096,159.71
104.19.202.241,443,159.71
104.19.197.80,8443,159.71
104.19.205.245,2053,159.71
104.19.193.195,2087,159.71
104.19.192.120,2087,159.71
104.19.204.15,2087,159.71
104.19.205.20,8443,159.71
104.19.204.117,2096,159.71
104.19.204.199,2087,159.71
104.19.202.51,2096,159.71
104.19.200.52,2096,159.71
104.19.199.43,2096,159.72
104.19.202.34,2053,159.72
104.19.201.62,443,159.72
104.19.201.252,2083,159.72
104.19.201.47,2087,159.72
104.19.196.34,2087,159.72
104.19.199.186,2096,159.72
104.19.204.7,2087,159.72
104.19.196.1,2087,159.72
104.19.204.93,8443,159.72
104.19.203.68,8443,159.72
104.19.207.182,2087,159.72
104.19.199.193,2096,159.73
104.19.196.233,2096,159.73
104.19.205.137,2087,159.73
104.19.206.153,8443,159.73
104.19.195.186,2087,159.73
104.19.207.30,2083,159.73
104.19.199.164,2083,159.73
104.19.194.86,8443,159.73
104.19.207.240,2087,159.73
104.19.197.246,8443,159.73
104.19.193.186,8443,159.73
104.19.207.132,2096,159.73
104.19.207.8,2083,159.73
104.19.195.198,2083,159.73
104.19.200.252,443,159.74
104.19.193.19,8443,159.74
104.19.207.58,8443,159.74
104.19.199.175,2083,159.74
104.19.197.203,2053,159.75
104.19.202.53,2096,159.75
104.19.199.36,2053,159.75
104.19.200.176,2083,159.75
104.19.198.44,443,159.75
104.19.200.138,2053,159.75
104.19.200.24,2096,159.75
104.19.200.92,2087,159.76
104.19.197.93,8443,159.76
104.19.192.227,8443,159.76
104.19.192.120,2096,159.76
104.19.200.221,443,159.76
104.19.200.149,8443,159.76
104.19.194.129,8443,159.76
104.19.206.66,443,159.76
104.19.203.2,2087,159.76
104.19.200.41,2087,159.77
104.19.196.10,2096,159.77
104.19.200.45,2053,159.77
104.19.195.57,2083,159.77
104.19.202.188,2053,159.77
104.19.196.89,2087,159.78
104.19.199.254,2096,159.78
104.19.193.140,2053,159.78
104.19.207.23,2053,159.78
104.19.196.101,8443,159.78
104.19.198.217,443,159.78
104.19.199.14,8443,159.78
104.19.195.67,8443,159.78
104.19.192.255,443,159.78
104.19.194.30,2096,159.78
104.19.193.117,2087,159.78
104.19.194.254,2096,159.78
104.19.202.168,443,159.79
104.19.206.150,2083,159.79
104.19.198.77,8443,159.79
104.19.196.145,443,159.79
104.19.195.242,2053,159.79
104.19.200.94,2083,159.79
104.19.194.100,8443,159.80
104.19.194.158,2087,159.80
104.19.204.5,2096,159.80
104.19.193.77,2083,159.80
104.19.207.193,2053,159.80
104.19.195.6,2083,159.80
104.19.206.169,2053,159.80
104.19.193.143,443,159.80
104.19.200.31,2096,159.80
104.19.193.245,443,159.80
104.19.198.206,2087,159.81
104.19.198.148,8443,159.81
104.19.207.162,2053,159.81
104.19.205.97,2053,159.81
104.19.195.170,2053,159.81
104.19.204.212,2083,159.81
104.19.197.156,2096,159.82
104.19.203.177,8443,159.82
104.19.192.243,443,159.82
104.19.206.129,2053,159.82
104.19.203.2,2053,159.82
104.19.195.35,2087,159.82
104.19.193.204,2096,159.82
104.19.205.120,2083,159.82
104.19.204.65,2053,159.83
104.19.202.231,8443,159.83
104.19.194.30,8443,159.83
104.19.203.33,2053,159.83
104.19.201.182,2087,159.83
104.19.207.94,443,159.83
104.19.205.107,2087,159.83
104.19.192.38,2083,159.83
104.19.205.166,8443,159.83
104.19.193.177,2087,159.84
104.19.204.207,8443,159.84
104.19.196.154,2083,159.84
104.19.193.88,2083,159.84
104.19.192.148,2096,159.84
104.19.194.179,8443,159.84
104.19.205.50,2096,159.85
104.19.195.212,443,159.85
104.19.197.166,8443,159.85
104.19.198.249,8443,159.85
104.19.203.241,2096,159.85
104.19.202.122,2083,159.85
104.19.202.136,8443,159.85
104.19.193.136,2083,159.85
104.19.192.41,2096,159.85
104.19.203.9,8443,159.85
104.19.192.229,8443,159.86
104.19.206.19,2096,159.86
104.19.196.219,2083,159.86
104.19.202.197,2087,159.87
104.19.206.220,8443,159.88
104.19.203.119,2096,159.88
104.19.194.149,2053,159.88
104.19.206.252,8443,159.88
104.19.196.76,2087,159.89
104.19.195.45,2096,159.89
104.19.205.219,2087,159.89
104.19.204.79,2053,159.90
104.19.205.97,8443,159.90
104.19.207.67,2083,159.90
104.19.195.132,2083,159.90
104.19.206.136,2096,159.90
104.19.205.127,2053,159.90
104.19.203.27,2053,159.90
104.19.207.149,8443,159.90
104.19.201.234,2087,159.90
104.19.203.106,2083,159.91
104.19.198.204,8443,159.91
104.19.196.135,8443,159.91
104.19.207.196,2083,159.91
104.19.192.199,8443,159.91
104.19.200.97,8443,159.92
104.19.202.179,8443,159.92
104.19.206.209,2096,159.92
104.19.195.28,2087,159.92
104.19.195.200,2083,159.92
104.19.194.57,2083,159.92
104.19.193.207,2053,159.92
104.19.207.77,443,159.92
104.19.195.245,2096,159.92
104.19.199.151,2087,159.92
104.19.201.22,8443,159.92
104.19.205.0,2083,159.93
104.19.193.181,2087,159.93
104.19.198.178,2053,159.93
104.19.201.185,8443,159.93
104.19.203.164,2053,159.93
104.19.200.158,2053,159.93
104.19.206.158,2083,159.93
104.19.193.136,2053,159.93
104.19.201.95,8443,159.94
104.19.205.51,443,159.94
104.19.192.216,8443,159.94
104.19.200.17,443,159.94
104.19.206.240,2087,159.94
104.19.205.221,2053,159.94
104.19.206.0,443,159.94
104.19.200.193,2087,159.95
104.19.192.49,443,159.95
104.19.192.84,2053,159.95
104.19.202.163,8443,159.95
104.19.194.175,2083,159.95
104.19.202.9,2083,159.95
104.19.198.229,443,159.95
104.19.204.80,2096,159.95
104.19.203.40,2096,159.95
104.19.194.64,8443,159.95
104.19.198.113,443,159.95
104.19.193.215,443,159.95
104.19.204.154,8443,159.95
104.19.198.28,2053,159.95
104.19.192.69,2087,159.95
104.19.199.40,2053,159.95
104.19.198.43,8443,159.96
104.19.197.109,2096,159.96
104.19.204.12,2053,159.96
104.19.206.70,2096,159.96
104.19.196.18,2053,159.96
104.19.206.12,2053,159.96
104.19.202.209,2096,159.97
104.19.195.226,8443,159.97
104.19.201.83,2083,159.97
104.19.192.122,2096,159.97
104.19.203.102,2096,159.97
104.19.203.125,8443,159.97
104.19.202.167,2087,159.98
104.19.202.225,2083,159.98
104.19.195.114,2096,159.98
104.19.192.217,8443,159.98
104.19.204.44,2083,159.98
104.19.201.6,2083,159.98
104.19.202.74,2083,159.99
104.19.200.134,443,159.99
104.19.205.170,443,159.99
104.19.202.66,2096,159.99
104.19.195.36,2053,159.99
104.19.203.116,8443,159.99
104.19.198.201,2087,159.99
104.19.196.11,2087,160.00
104.19.195.119,2096,160.00
104.19.201.29,2083,160.00
104.19.193.119,443,160.00
104.19.206.242,8443,160.00
104.19.194.32,8443,160.00
104.19.205.219,2053,160.00
104.19.202.81,2096,160.00
104.19.196.40,2053,160.01
104.19.202.36,8443,160.01
104.19.204.126,2083,160.01
104.19.207.68,443,160.01
104.19.198.253,443,160.01
104.19.204.205,2053,160.01
104.19.198.39,2096,160.01
104.19.193.214,2087,160.01
104.19.195.105,443,160.01
104.19.193.27,2087,160.01
104.19.206.235,2096,160.02
104.19.196.66,2087,160.02
104.19.197.245,8443,160.02
104.19.203.198,2096,160.02
104.19.194.72,2053,160.02
104.19.195.8,2096,160.02
104.19.204.85,443,160.03
104.19.197.190,443,160.03
104.19.203.189,443,160.03
104.19.202.182,2053,160.03
104.19.197.82,2083,160.03
104.19.207.247,443,160.03
104.19.193.40,8443,160.04
104.19.202.183,2083,160.04
104.19.198.211,443,160.04
104.19.196.242,2053,160.04
104.19.197.116,2096,160.04
104.19.207.97,2096,160.04
104.19.204.149,2083,160.04
104.19.201.44,2096,160.05
104.19.201.8,8443,160.05
104.19.203.160,8443,160.05
104.19.200.136,2053,160.05
104.19.194.61,2087,160.05
104.19.205.99,443,160.05
104.19.203.139,2083,160.05
104.19.194.154,443,160.05
104.19.192.41,443,160.05
104.19.194.163,443,160.05
104.19.200.71,443,160.06
104.19.202.171,443,160.06
104.19.205.117,2083,160.06
104.19.198.58,2096,160.06
104.19.193.30,8443,160.06
104.19.201.238,2083,160.06
104.19.207.172,2083,160.06
104.19.206.51,2053,160.07
104.19.197.39,2053,160.07
104.19.199.135,443,160.07
104.19.204.126,2087,160.07
104.19.205.223,443,160.07
104.19.204.188,2087,160.07
104.19.196.193,2083,160.07
104.19.200.85,2083,160.07
104.19.203.97,2053,160.08
104.19.207.164,2083,160.08
104.19.198.39,2087,160.08
104.19.202.20,2083,160.08
104.19.203.253,2083,160.09
104.19.199.119,443,160.09
104.19.205.110,8443,160.09
104.19.207.64,443,160.09
104.19.193.232,443,160.09
104.19.202.14,2083,160.09
104.19.204.165,2096,160.09
104.19.206.237,2053,160.10
104.19.194.39,2053,160.10
104.19.207.134,2083,160.10
104.19.205.11,2083,160.10
104.19.194.124,2096,160.10
104.19.206.144,2053,160.10
104.19.203.82,8443,160.10
104.19.204.95,2083,160.11
104.19.204.10,2096,160.11
104.19.192.233,8443,160.11
104.19.201.151,2087,160.11
104.19.206.204,2096,160.11
104.19.203.43,2087,160.12
104.19.202.252,443,160.12
104.19.200.50,2096,160.12
104.19.193.148,443,160.12
104.19.197.115,8443,160.12
104.19.194.236,2083,160.12
104.19.204.192,2053,160.12
104.19.200.219,2087,160.13
104.19.201.150,2087,160.13
104.19.197.16,2087,160.13
104.19.198.170,2096,160.13
104.19.202.197,2083,160.13
104.19.199.35,2083,160.13
104.19.196.68,2053,160.13
104.19.194.173,2096,160.13
104.19.196.84,2087,160.13
104.19.198.99,443,160.13
104.19.205.254,2096,160.13
104.19.194.65,2083,160.13
104.19.198.77,2053,160.14
104.19.206.198,2096,160.14
104.19.193.175,2083,160.14
104.19.194.49,2083,160.14
104.19.194.218,2087,160.14
104.19.202.155,2087,160.14
104.19.200.162,443,160.14
104.19.196.212,2053,160.14
104.19.201.253,2083,160.14
104.19.204.47,2083,160.14
104.19.194.166,443,160.15
104.19.198.31,2096,160.15
104.19.202.154,2083,160.15
104.19.203.167,2083,160.15
104.19.195.119,8443,160.15
104.19.201.217,2096,160.15
104.19.200.24,8443,160.15
104.19.200.13,2087,160.16
104.19.194.48,2096,160.16
104.19.192.200,2087,160.16
104.19.194.223,8443,160.16
104.19.201.136,2083,160.16
104.19.206.70,8443,160.16
104.19.201.45,2087,160.16
104.19.198.40,2096,160.17
104.19.197.174,2087,160.17
104.19.205.52,2096,160.17
104.19.196.217,2096,160.17
104.19.203.108,2083,160.17
104.19.199.212,2087,160.17
104.19.198.57,2096,160.17
104.19.193.239,2053,160.17
104.19.203.87,8443,160.17
104.19.198.30,2083,160.17
104.19.200.1,2083,160.18
104.19.192.243,8443,160.18
104.19.204.171,2053,160.18
104.19.203.51,2053,160.18
104.19.192.47,2053,160.18
104.19.206.204,2087,160.18
104.19.204.144,2087,160.19
104.19.195.3,2087,160.19
104.19.192.244,2087,160.19
104.19.193.39,2083,160.19
104.19.204.177,2087,160.19
104.19.205.120,2053,160.19
104.19.206.67,2053,160.19
104.19.201.190,443,160.20
104.19.205.197,443,160.20
104.19.195.217,2087,160.20
104.19.207.26,2083,160.20
104.19.199.13,443,160.20
104.19.200.89,8443,160.21
104.19.201.41,2096,160.21
104.19.201.218,8443,160.21
104.19.193.237,2053,160.21
104.19.196.44,8443,160.21
104.19.204.164,2087,160.21
104.19.203.176,2096,160.21
104.19.198.4,2053,160.21
104.19.203.163,8443,160.21
104.19.194.23,2053,160.21
104.19.200.80,443,160.22
104.19.196.251,2087,160.22
104.19.205.214,8443,160.22
104.19.203.98,2087,160.22
104.19.207.26,443,160.22
104.19.198.167,8443,160.22
104.19.201.44,2087,160.23
104.19.203.83,2053,160.23
104.19.204.176,2096,160.23
104.19.194.117,2083,160.23
104.19.195.229,8443,160.23
104.19.202.206,2087,160.23
104.19.196.50,2087,160.24
104.19.195.111,8443,160.24
104.19.195.125,2053,160.24
104.19.200.102,2087,160.24
104.19.203.105,2083,160.24
104.19.198.13,2096,160.24
104.19.203.178,2053,160.25
104.19.205.74,443,160.25
104.19.205.27,2087,160.25
104.19.206.217,2083,160.25
104.19.193.87,443,160.25
104.19.203.194,2096,160.25
104.19.192.28,8443,160.25
104.19.204.248,2083,160.26
104.19.207.47,443,160.26
104.19.195.15,2053,160.26
104.19.207.61,2053,160.26
104.19.207.214,2053,160.26
104.19.203.252,2087,160.26
104.19.198.181,2096,160.26
104.19.194.102,8443,160.26
104.19.195.31,443,160.26
104.19.195.54,443,160.27
104.19.193.222,2096,160.28
104.19.198.178,443,160.28
104.19.205.55,2087,160.28
104.19.207.127,2096,160.28
104.19.202.205,2096,160.28
104.19.204.237,2083,160.28
104.19.203.91,2096,160.28
104.19.195.38,2053,160.28
104.19.197.63,2096,160.28
104.19.207.146,2083,160.28
104.19.204.47,8443,160.28
104.19.197.84,443,160.29
104.19.195.136,443,160.29
104.19.194.42,2053,160.29
104.19.193.38,8443,160.29
104.19.195.198,2053,160.29
104.19.202.68,2083,160.29
104.19.199.243,443,160.30
104.19.202.87,2087,160.30
104.19.201.183,8443,160.30
104.19.204.90,2053,160.30
104.19.200.84,2053,160.30
104.19.202.170,2096,160.30
104.19.201.124,2053,160.30
104.19.206.23,2053,160.31
104.19.198.33,2087,160.31
104.19.199.90,8443,160.31
104.19.192.83,2087,160.31
104.19.194.72,2087,160.31
104.19.194.134,2087,160.31
104.19.192.208,8443,160.31
104.19.206.91,2087,160.32
104.19.192.230,2096,160.32
104.19.195.40,2083,160.32
104.19.203.66,8443,160.32
104.19.194.167,8443,160.32
104.19.192.123,2096,160.32
104.19.201.87,443,160.33
104.19.200.116,2083,160.33
104.19.198.86,443,160.33
104.19.197.111,2053,160.33
104.19.194.244,443,160.33
104.19.207.83,2083,160.33
104.19.200.9,443,160.34
104.19.193.106,2087,160.34
104.19.193.163,8443,160.34
104.19.206.63,2087,160.34
104.19.203.61,8443,160.34
104.19.202.139,443,160.34
104.19.206.222,2087,160.34
104.19.199.40,2087,160.34
104.19.203.151,2087,160.35
104.19.201.207,2053,160.35
104.19.195.155,443,160.35
104.19.207.150,8443,160.35
104.19.203.71,8443,160.36
104.19.193.26,8443,160.36
104.19.192.184,443,160.36
104.19.193.190,2053,160.36
104.19.203.42,2087,160.36
104.19.197.193,2087,160.37
104.19.200.164,443,160.37
104.19.203.167,443,160.37
104.19.207.25,2083,160.37
104.19.198.242,443,160.38
104.19.196.63,2096,160.38
104.19.197.10,2096,160.38
104.19.206.203,443,160.38
104.19.207.171,2087,160.38
104.19.201.150,8443,160.38
104.19.205.251,2087,160.38
104.19.207.46,8443,160.38
104.19.194.171,2096,160.38
104.19.197.65,443,160.38
104.19.204.91,2083,160.38
104.19.203.136,8443,160.38
104.19.205.230,443,160.39
104.19.193.194,2087,160.39
104.19.197.116,8443,160.39
104.19.194.121,8443,160.39
104.19.204.62,2083,160.39
104.19.199.87,443,160.39
104.19.207.92,443,160.40
104.19.193.127,2053,160.40
104.19.198.19,8443,160.40
104.19.201.29,2053,160.40
104.19.198.117,2083,160.40
104.19.203.111,2083,160.40
104.19.206.19,2053,160.40
104.19.202.144,443,160.40
104.19.197.113,443,160.40
104.19.196.163,2096,160.40
104.19.200.40,2096,160.40
104.19.206.145,2087,160.41
104.19.205.52,2087,160.41
104.19.193.132,2083,160.41
104.19.199.12,2087,160.41
104.19.207.207,8443,160.41
104.19.196.19,2087,160.41
104.19.194.89,443,160.41
104.19.196.104,443,160.41
104.19.202.10,2096,160.41
104.19.204.192,8443,160.41
104.19.195.87,2096,160.41
104.19.196.229,2087,160.42
104.19.192.77,8443,160.42
104.19.192.112,2083,160.42
104.19.196.145,2096,160.42
104.19.199.189,2083,160.42
104.19.197.29,8443,160.42
104.19.194.103,2083,160.42
104.19.201.171,2096,160.42
104.19.207.98,2087,160.42
104.19.201.137,2053,160.42
104.19.206.96,2083,160.43
104.19.196.130,2096,160.43
104.19.195.161,2053,160.43
104.19.204.32,2083,160.44
104.19.207.85,443,160.44
104.19.202.30,2087,160.44
104.19.206.227,2087,160.44
104.19.197.140,8443,160.44
104.19.196.206,2083,160.44
104.19.195.36,2096,160.44
104.19.198.10,2096,160.44
104.19.197.38,2096,160.44
104.19.197.170,2087,160.44
104.19.204.218,443,160.44
104.19.197.241,8443,160.45
104.19.198.213,2087,160.45
104.19.200.122,2053,160.45
104.19.197.152,8443,160.45
104.19.198.220,2087,160.45
104.19.204.194,2087,160.45
104.19.195.83,2083,160.46
104.19.199.107,8443,160.46
104.19.204.159,2087,160.46
104.19.196.78,2087,160.46
104.19.206.197,443,160.46
104.19.201.82,8443,160.46
104.19.206.222,8443,160.46
104.19.207.145,2083,160.46
104.19.204.69,8443,160.46
104.19.203.237,8443,160.47
104.19.193.104,2053,160.47
104.19.196.239,2087,160.47
104.19.205.149,2087,160.47
104.19.201.91,8443,160.47
104.19.203.143,2087,160.47
104.19.203.247,2053,160.47
104.19.204.100,2096,160.47
104.19.200.189,8443,160.47
104.19.196.51,443,160.47
104.19.203.99,2053,160.48
104.19.202.162,8443,160.48
104.19.200.132,8443,160.48
104.19.205.179,2087,160.48
104.19.204.110,2083,160.49
104.19.192.117,2096,160.49
104.19.194.222,2096,160.49
104.19.195.117,2053,160.49
104.19.194.113,2083,160.49
104.19.200.221,2087,160.49
104.19.201.192,443,160.49
104.19.196.55,2096,160.49
104.19.197.41,2087,160.50
104.19.204.130,8443,160.50
104.19.199.200,2083,160.50
104.19.194.86,2083,160.50
104.19.201.91,443,160.50
104.19.196.214,2087,160.50
104.19.196.5,2096,160.50
104.19.197.1,8443,160.50
104.19.193.39,2053,160.50
104.19.193.128,8443,160.50
104.19.201.74,2087,160.50
104.19.201.89,8443,160.50
104.19.200.152,2053,160.50
104.19.206.62,443,160.50
104.19.204.39,2096,160.50
104.19.199.37,2083,160.51
104.19.203.112,2053,160.51
104.19.195.117,8443,160.51
104.19.196.162,2096,160.51
104.19.195.32,2083,160.51
104.19.199.42,8443,160.51
104.19.202.56,8443,160.51
104.19.194.7,2087,160.51
104.19.195.85,2087,160.51
104.19.193.14,2083,160.51
104.19.198.244,8443,160.51
104.19.194.166,2083,160.52
104.19.200.58,2053,160.52
104.19.201.176,2083,160.52
104.19.193.93,8443,160.52
104.19.204.104,2083,160.52
104.19.206.97,2053,160.52
104.19.207.209,2087,160.52
104.19.207.142,2083,160.52
104.19.201.133,8443,160.52
104.19.199.246,443,160.53
104.19.193.181,2053,160.53
104.19.199.108,2096,160.53
104.19.204.191,2087,160.53
104.19.204.200,2096,160.53
104.19.198.222,2053,160.53
104.19.196.48,2083,160.53
104.19.205.196,2087,160.53
104.19.199.171,443,160.53
104.19.200.153,2087,160.53
104.19.196.194,2053,160.53
104.19.201.4,2096,160.54
104.19.199.188,2053,160.54
104.19.202.139,8443,160.54
104.19.200.190,443,160.54
104.19.205.127,2096,160.54
104.19.198.96,2096,160.54
104.19.194.134,2096,160.54
104.19.200.220,2096,160.54
104.19.201.112,2087,160.55
104.19.201.97,2096,160.55
104.19.197.178,2083,160.55
104.19.202.89,443,160.55
104.19.196.244,2087,160.55
104.19.203.116,2096,160.55
104.19.201.73,2087,160.55
104.19.198.241,443,160.56
104.19.194.117,443,160.56
104.19.202.54,2083,160.56
104.19.206.124,2053,160.56
104.19.196.48,8443,160.56
104.19.206.98,2087,160.56
104.19.201.170,2096,160.56
104.19.200.94,2087,160.56
104.19.202.52,2087,160.56
104.19.195.33,443,160.56
104.19.197.173,443,160.56
104.19.204.48,2083,160.56
104.19.195.75,2096,160.56
104.19.194.76,2053,160.57
104.19.202.128,8443,160.57
104.19.196.197,443,160.57
104.19.204.103,8443,160.57
104.19.195.217,443,160.57
104.19.198.106,2087,160.58
104.19.206.75,8443,160.58
104.19.201.61,2087,160.58
104.19.192.61,2053,160.58
104.19.198.3,2053,160.58
104.19.193.124,443,160.59
104.19.199.95,2087,160.59
104.19.196.46,443,160.59
104.19.200.195,2087,160.59
104.19.199.38,2083,160.59
104.19.202.218,443,160.59
104.19.205.228,2053,160.60
104.19.205.115,2087,160.60
104.19.199.153,2053,160.60
104.19.194.57,2087,160.60
104.19.204.112,443,160.60
104.19.206.3,2096,160.60
104.19.203.223,2087,160.60
104.19.194.0,2053,160.60
104.19.201.9,443,160.60
104.19.202.178,443,160.61
104.19.195.195,2083,160.61
104.19.203.61,443,160.61
104.19.202.56,2087,160.61
104.19.202.64,2083,160.61
104.19.194.182,2087,160.61
104.19.199.216,2053,160.61
104.19.206.13,2087,160.61
104.19.203.45,2087,160.61
104.19.192.38,443,160.61
104.19.198.72,2087,160.61
104.19.193.150,8443,160.62
104.19.193.138,8443,160.62
104.19.204.15,2096,160.62
104.19.199.96,2087,160.62
104.19.199.53,2053,160.62
104.19.203.12,2053,160.62
104.19.201.79,2083,160.63
104.19.192.11,2053,160.63
104.19.206.150,2053,160.63
104.19.194.231,2083,160.63
104.19.200.108,2096,160.63
104.19.199.152,443,160.63
104.19.202.154,2053,160.63
104.19.203.108,2096,160.63
104.19.202.11,8443,160.63
104.19.205.153,443,160.63
104.19.204.228,443,160.63
104.19.202.16,8443,160.63
104.19.195.130,2096,160.64
104.19.203.177,2053,160.64
104.19.199.98,2096,160.64
104.19.201.199,2087,160.64
104.19.206.115,443,160.65
104.19.198.61,2053,160.65
